gender,SeniorCitizen,Partner,Dependents,tenure,tenure_band,MonthlyCharges,TotalCharges,avg_monthly_spend,charge_gap,is_high_value,PhoneService,MultipleLines,InternetService,streaming_count,security_count,Contract,PaperlessBilling,PaymentMethod,payment_electronic_check,month_to_month_paperless,no_support_services,is_isolated,fiber_no_security,no_internet_services,segment,segment_label
Female,no,Yes,Yes,1.1236456783724194,36+,0.525258565760644,1.1750585000542586,0.584605289286,-0.704816389676635,1,Yes,No,DSL,1.4392605958164588,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,Yes,Yes,1.6125732136881425,36+,1.6055729752717556,2.6317712723224607,1.648671426594569,-0.5585996014664211,1,Yes,Yes,Fiber optic,1.4392605958164588,2.126164935871484,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,No,No,-0.8728084241667845,0-12,-0.19439703319060395,-0.7419451545530958,-0.3348992894684863,1.628570715344157,0,Yes,Yes,DSL,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,1,1,0,0,3,At risk High-value
Female,no,No,No,-1.2802480369298874,0-12,-1.504070501951767,-0.9987383186147307,-1.4991322278315347,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,-0.9135523854430948,0-12,0.706418982124815,-0.6393690689172739,0.6165761407689228,1.0096471269843346,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Male,no,No,No,-0.791320501614164,12-36,-0.6398189743428778,-0.7439746168925572,-0.6253812169969364,-0.1421500764735196,0,No,No phone service,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Credit card (automatic),0,1,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,0.06430268518835193,12-36,0.47041183420084937,0.16054792405609714,0.4326633547620097,0.4175843767228974,1,Yes,No,Fiber optic,0.2665050326900002,-0.9838073634625305,One year,Yes,Bank transfer (automatic),0,0,1,0,1,0,3,At risk High-value
Male,no,Yes,Yes,0.2680224915699033,36+,0.7147290929672082,0.4335547274601687,0.6276281077622221,0.9776936006183021,1,Yes,No,Fiber optic,0.2665050326900002,-0.2063142886290269,Month-to-month,Yes,Mailed check,0,1,1,0,1,0,3,At risk High-value
Female,no,No,No,1.3273654847539706,36+,1.3379874061466956,1.9681150279453201,1.2907036524678233,0.4944700270460737,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,One year,Yes,Bank transfer (automatic),0,0,0,1,1,0,0,Loyal High-Value
Male,yes,Yes,No,0.7162060656093164,36+,1.233280009532542,1.3157090639282374,1.342132252143023,-1.303062856471376,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-0.7098325790615434,12-36,-1.4974224132778524,-0.8698895194321855,-1.4586026855371215,-0.3907210668546889,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Male,no,Yes,Yes,1.6125732136881425,36+,1.5124997338369521,2.507532882150213,1.5190946882872716,-0.13385947594654626,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,Yes,Yes,1.6125732136881425,36+,1.6886740836956873,2.6193739045531417,1.635741361443876,0.546255650042152,1,Yes,Yes,Fiber optic,1.4392605958164588,2.126164935871484,Two year,Yes,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,0.9199258719908678,36+,-1.5107185906256815,-0.49856408943051006,-1.4521472741684547,-0.6181114849625554,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Bank transfer (automatic),0,0,0,0,0,1,1,Low Engagement
Female,no,Yes,Yes,-0.38388088885106114,12-36,-1.3029658195658524,-0.7802622858970576,-1.4053587458969428,1.231195269847897,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-0.01718523736426863,12-36,0.5169484549182508,0.13802530396272647,0.541028438932496,-0.2975835212055373,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,0.9606698332671781,36+,0.13135931183120808,0.6726783335445364,0.10603642952349461,0.2871641734750294,0,Yes,Yes,DSL,0.2665050326900002,0.5711787862044767,One year,Yes,Bank transfer (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Female,no,No,No,-1.2802480369298874,0-12,-1.4924363467724167,-0.9985839030019457,-1.487536582215967,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Bank transfer (automatic),0,0,0,1,0,1,1,Low Engagement
Male,no,No,No,0.22727853029359305,36+,0.1928541320649173,0.187460359427216,0.21432057880571434,-0.25505012886626477,1,Yes,No,DSL,0.2665050326900002,1.3486718610379804,One year,No,Mailed check,0,0,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-0.8728084241667845,0-12,0.17955795471708852,-0.6720390007079518,0.14232929437221978,0.42269488625455437,0,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Electronic check,1,0,1,1,1,0,3,At risk High-value
Male,no,No,No,-1.2802480369298874,0-12,-0.5151673117069804,-0.9856129915279965,-0.5135023505082712,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,0,1,0,0,1,Low Engagement
Male,no,Yes,No,0.9606698332671781,36+,1.4111163815597556,1.6544527996322551,1.4225563370909966,-0.18589014132272874,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,One year,Yes,Electronic check,1,0,0,0,1,0,0,Loyal High-Value
Male,no,Yes,No,-1.1987601143772668,0-12,-1.3694467063049978,-0.9680757897902592,-1.1634106785808094,-2.324987598472193,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,0,0,0,1,1,Low Engagement
Male,no,Yes,Yes,-1.0357842692720256,0-12,0.1629377330323022,-0.7796446234459171,0.296063030121473,-1.5422522242998515,0,Yes,No,DSL,1.4392605958164588,-0.2063142886290269,Month-to-month,No,Credit card (automatic),0,0,0,0,0,0,3,At risk High-value
Male,no,Yes,Yes,1.082901717096109,36+,1.1535029454455674,1.578767089994297,1.1447311257654584,0.05715659702824846,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Two year,Yes,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Male,no,No,No,-1.0357842692720256,0-12,-0.01656066116339038,-0.8106159834959589,-0.03618771363887793,0.2270937842943611,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,Month-to-month,No,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,1.5718292524118322,36+,0.20116424290731047,1.186838205372437,0.17388378857796358,0.3070850835874408,1,Yes,No,DSL,0.2665050326900002,1.3486718610379804,Two year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,-0.7098325790615434,12-36,1.233280009532542,-0.271793732368951,1.535613881842783,-3.535496956203833,1,Yes,No,Fiber optic,1.4392605958164588,0.5711787862044767,One year,No,Electronic check,1,0,0,0,0,0,3,At risk High-value
Male,no,Yes,No,1.5718292524118322,36+,0.28925141783667824,1.356408607583741,0.35323132951733965,-0.7492615553463541,1,Yes,Yes,DSL,0.2665050326900002,1.3486718610379804,Two year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,no,No,No,0.10504664646466222,12-36,1.178433277972747,0.5489693683304097,1.192335442456198,-0.2054130178064474,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,No,No,-0.8728084241667845,0-12,-0.811007257696177,-0.8209177108060511,-0.8740215141922882,0.7580465217218328,0,No,No phone service,DSL,-0.9062505304364585,1.3486718610379804,One year,Yes,Credit card (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,Yes,Yes,1.1236456783724194,36+,-1.5140426349626388,-0.5206234626855255,-1.537646336483242,0.3301691111839169,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,yes,No,No,0.5939741817803856,36+,-0.17279074500038175,0.20766674532881027,-0.20553046178841855,0.3843573660275037,0,Yes,Yes,DSL,-0.9062505304364585,0.5711787862044767,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,No,No,-0.8728084241667845,0-12,0.003383604858353504,-0.6997455735162511,-0.0468152626817175,0.5790764779232368,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,One year,No,Credit card (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,No,0.9606698332671781,36+,1.1800953001412255,1.4696614298749904,1.174758573515457,0.01650611313258868,1,Yes,Yes,Fiber optic,1.4392605958164588,-0.2063142886290269,One year,No,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Female,yes,Yes,No,-0.18016108246950976,12-36,1.530781977690217,0.40637757960998966,1.644707608960676,-1.3729629456997958,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,Month-to-month,Yes,Electronic check,1,1,0,0,1,0,0,Loyal High-Value
Male,no,Yes,No,1.1643896396487294,36+,0.5402167652769517,1.087240135126042,0.4317192816722173,1.231236139353918,1,Yes,No,DSL,1.4392605958164588,1.3486718610379804,Two year,Yes,Mailed check,0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,-0.05792919864057891,12-36,1.1053043025596871,0.35242035262822174,1.1470795994888956,-0.5242264792116461,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,One year,No,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-0.9542963467194051,0-12,0.18953008772796023,-0.7435775481739668,0.054132111053810265,1.5550134481518507,1,Yes,No,Fiber optic,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,yes,Yes,No,0.10504664646466222,12-36,0.9889627507661827,0.4774087614911395,1.0387996286729249,-0.6127994753407975,1,Yes,Yes,Fiber optic,0.2665050326900002,0.5711787862044767,Month-to-month,Yes,Electronic check,1,1,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-1.2395040756535771,0-12,-1.5007464576148097,-0.9902454599115498,-1.5041017902382066,0.09603111699108628,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,0,1,0,1,1,Low Engagement
Female,no,Yes,Yes,-0.8320644628904743,0-12,-1.5223527458050319,-0.9043242010832645,-1.5020311392354264,-0.17633348849853347,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.2802480369298874,0-12,0.3490842159019089,-0.9741421174353885,0.3478884666481945,0.00046458874911472516,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,No,Mailed check,0,0,0,1,0,0,3,At risk High-value
Female,yes,No,No,-1.1580161531009565,0-12,0.8111263787389692,-0.8546244331397147,0.7206056471485883,1.0134697881140153,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Female,no,Yes,Yes,-1.2802480369298874,0-12,-1.5223527458050319,-0.998980971720536,-1.5173539566559984,0.00046458874911472516,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,0,0,0,1,1,Low Engagement
Female,no,No,No,-1.1987601143772668,0-12,-1.4891123024354593,-0.9801422669607529,-1.465449638186314,-0.2161528752660207,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Mailed check,0,1,0,1,0,1,1,Low Engagement
Female,yes,No,No,-1.2802480369298874,0-12,0.6947848269454648,-0.9695537677983455,0.6924447935107809,0.00046458874911472516,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Electronic check,1,1,1,1,1,0,3,At risk High-value
Male,no,No,No,0.797693988161937,36+,-0.05146312670144158,0.4672835091670873,-0.01727880173437098,-0.3924608677534499,0,Yes,No,DSL,0.2665050326900002,0.5711787862044767,Two year,Yes,Credit card (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,-1.1172721918246462,0-12,-1.485788258098502,-0.9698184802774056,-1.5829521804240678,1.177844216690205,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Male,no,Yes,No,1.6125732136881425,36+,1.1418687902662172,2.267173951163565,1.2684078735507105,-1.5036463807481368,1,Yes,Yes,Fiber optic,0.2665050326900002,1.3486718610379804,Two year,Yes,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,1.5718292524118322,36+,0.8510149107824564,1.9344965431046763,0.9646508244903171,-1.3436584408626118,1,Yes,Yes,DSL,1.4392605958164588,2.126164935871484,Two year,No,Electronic check,1,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,No,1.6125732136881425,36+,1.5656844432282688,2.5534825566404105,1.5670187553849455,-0.07519224610910913,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,Two year,Yes,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,0.5532302205040753,36+,-1.3262341299245533,-0.4890564995575984,-1.3007098447825327,-0.2438533182347079,0,Yes,Yes,No,-0.9062505304364585,-0.9838073634625305,One year,No,Electronic check,1,0,0,0,0,1,1,Low Engagement
Male,no,Yes,Yes,1.24587756220135,36+,0.6216558515324049,1.39049033926274,0.7113238718599364,-1.0583518670111398,1,Yes,Yes,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,No,-0.09867315991688919,12-36,0.6482482062280629,0.06851621883617263,0.546229224034478,1.1523598091590128,1,Yes,No,Fiber optic,-0.9062505304364585,1.3486718610379804,Month-to-month,Yes,Credit card (automatic),0,1,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-1.2802480369298874,0-12,-0.638156952174399,-0.9872453851488678,-0.636084889872845,0.00046458874911472516,0,Yes,No,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Female,no,No,No,-0.8320644628904743,0-12,-0.10464783609275789,-0.692465980342096,-0.17626232385550744,0.8303006089835682,0,Yes,Yes,DSL,-0.9062505304364585,1.3486718610379804,Month-to-month,Yes,Mailed check,0,1,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-0.6690886177852331,12-36,-0.33068285100585193,-0.6031696374057933,-0.24980494530424252,-0.920557827182885,0,No,No phone service,DSL,0.2665050326900002,2.126164935871484,Two year,No,Mailed check,0,0,0,1,0,0,2,Stable Mid-Value
Male,no,No,No,-1.1580161531009565,0-12,0.024989893048575452,-0.9027138668356485,-0.18219819006347668,2.3896277947984035,0,Yes,Yes,DSL,0.2665050326900002,-0.2063142886290269,Month-to-month,No,Mailed check,0,0,0,1,0,0,3,At risk High-value
Male,no,Yes,No,0.7569500268856267,36+,0.8493528886139774,1.0285180835211911,0.8508536553234537,-0.049754684915297075,1,Yes,Yes,Fiber optic,0.2665050326900002,-0.2063142886290269,One year,Yes,Credit card (automatic),0,0,1,0,1,0,0,Loyal High-Value
Male,no,Yes,No,1.3273654847539706,36+,-1.4758161250876303,-0.38332592354630923,-1.4258885234378162,-0.5197113757433404,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,Yes,Credit card (automatic),0,0,0,0,0,1,1,Low Engagement
Male,no,No,No,-0.6690886177852331,12-36,0.32415388337472945,-0.4909536056575297,0.2768651372528418,0.5332479836981051,1,Yes,No,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Credit card (automatic),0,1,0,1,1,0,3,At risk High-value
Male,no,No,No,-1.2395040756535771,0-12,-1.4907743246039378,-0.9863188914721572,-1.356671438840273,-1.4903732518256423,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,One year,No,Mailed check,0,0,0,1,0,1,1,Low Engagement
Female,no,Yes,Yes,1.368109446030281,36+,0.3141817503638577,1.1364766562312367,0.29239501977369153,0.23938090935404363,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.9838073634625305,One year,Yes,Bank transfer (automatic),0,0,1,0,1,0,2,Stable Mid-Value
Male,no,No,No,0.5532302205040753,36+,1.4576530022771577,1.1558668453223953,1.3845823982661014,0.7874341734895282,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,Two year,No,Electronic check,1,0,0,1,1,0,0,Loyal High-Value
Female,no,No,No,-0.01718523736426863,12-36,1.4875694013097727,0.5844408405244745,1.58862254751395,-1.2227869727481222,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,One year,Yes,Bank transfer (automatic),0,0,0,1,0,0,0,Loyal High-Value
Male,no,Yes,No,1.6125732136881425,36+,0.726363248146559,1.681343175630119,0.6574047770970711,0.7679169030478373,1,Yes,Yes,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,0.22727853029359305,36+,0.5385547431084732,0.3536556775305027,0.5427476241729619,-0.06894688965821233,1,Yes,No,DSL,1.4392605958164588,1.3486718610379804,Two year,No,Credit card (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,No,Yes,0.7569500268856267,36+,-0.5633659545928605,0.03240502481771235,-0.6158493514456777,0.6270811974572581,0,Yes,No,DSL,-0.9062505304364585,-0.2063142886290269,One year,No,Credit card (automatic),0,0,0,0,0,0,2,Stable Mid-Value
Male,no,Yes,Yes,1.6125732136881425,36+,1.653771618157636,2.6571616109389833,1.675152752196788,-0.30986116545884135,1,Yes,Yes,Fiber optic,1.4392605958164588,2.126164935871484,Two year,No,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Female,yes,Yes,No,1.3273654847539706,36+,1.3446354948206103,1.9867110795992982,1.312187453025897,0.3230383779227865,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,Month-to-month,No,Bank transfer (automatic),0,0,0,0,0,0,0,Loyal High-Value
Male,no,Yes,Yes,-0.9542963467194051,0-12,-1.1583698909082112,-0.8975299141207198,-1.2304077421374235,0.8754292473200539,0,No,No phone service,DSL,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Electronic check,1,1,1,0,0,0,1,Low Engagement
Female,no,Yes,Yes,-0.9542963467194051,0-12,0.0067076491953105815,-0.7148341848226818,0.2939595116424584,-3.314632090933497,0,Yes,No,DSL,-0.9062505304364585,2.126164935871484,Month-to-month,No,Mailed check,0,0,0,0,0,0,2,Stable Mid-Value
Male,no,No,Yes,1.368109446030281,36+,-1.4708300585821945,-0.408628024669812,-1.4656002309865162,-0.00416893989292012,0,Yes,No,No,-0.9062505304364585,-0.9838073634625305,Two year,No,Mailed check,0,0,0,0,0,1,1,Low Engagement
Female,yes,No,No,0.4717422979514547,36+,1.4958795121521657,1.1369619624428473,1.5128367208122033,-0.25278671109211315,1,Yes,Yes,Fiber optic,1.4392605958164588,1.3486718610379804,One year,Yes,Credit card (automatic),0,0,0,1,0,0,0,Loyal High-Value
Male,no,No,No,0.7162060656093164,36+,0.15628964435838757,0.5007034596484358,0.1180959009636848,0.43471889308063727,0,Yes,Yes,DSL,0.2665050326900002,0.5711787862044767,Two year,No,Bank transfer (automatic),0,0,0,1,0,0,2,Stable Mid-Value
Female,no,No,No,-0.7098325790615434,12-36,-0.5301255112232879,-0.7287977680931065,-0.7522622154688197,2.5833092920354663,0,Yes,Yes,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,No,Mailed check,0,0,1,1,0,0,1,Low Engagement
Male,no,No,No,-0.9950403079957154,0-12,-1.3145999747452028,-0.9251703088092542,-1.3753072978652927,0.7506618354485909,0,No,No phone service,DSL,-0.9062505304364585,-0.9838073634625305,Month-to-month,Yes,Credit card (automatic),0,1,1,1,0,0,1,Low Engagement
Female,yes,No,No,1.368109446030281,36+,1.2648584307336357,2.0706911135811423,1.3553292012007403,-1.0921793841507603,1,Yes,Yes,Fiber optic,1.4392605958164588,0.5711787862044767,One year,Yes,Credit card (automatic),0,0,0,1,1,0,0,Loyal High-Value
Female,no,No,No,1.0014137945434884,36+,0.7562796471791741,1.1477710553378049,0.6924157317423209,0.7079922188914288,1,Yes,Yes,Fiber optic,-0.9062505304364585,1.3486718610379804,Month-to-month,Yes,Bank transfer (automatic),0,1,0,1,0,0,0,Loyal High-Value
Female,no,No,No,-1.0357842692720256,0-12,0.4571156568530201,-0.7766445486832351,0.32824686285039645,1.4694586514399859,1,Yes,Yes,Fiber optic,-0.9062505304364585,-0.2063142886290269,Month-to-month,Yes,Bank transfer (automatic),0,1,1,1,1,0,3,At risk High-value
Male,yes,Yes,Yes,-0.9135523854430948,0-12,-1.005463851408177,-0.8473889587120698,-0.9455229757282829,-0.6532104644259737,0,No,No phone service,DSL,0.2665050326900002,-0.9838073634625305,Month-to-month,Yes,Bank transfer (automatic),0,1,1,0,0,0,1,Low Engagement
Female,no,No,No,1.2051336009250397,36+,0.9058616423422511,1.5320232780669192,0.9288463428346151,-0.29979927740469664,1,Yes,Yes,Fiber optic,-0.9062505304364585,1.3486718610379804,One year,Yes,Electronic check,1,0,0,1,0,0,0,Loyal High-Value
